frame,processing_time_ms
1,3990.3624057769775
2,210.23082733154297
3,203.19128036499023
4,205.43646812438965
5,201.71594619750977
6,199.35059547424316
7,206.1767578125
8,201.9810676574707
9,200.20747184753418
10,202.1944522857666
11,201.56335830688477
12,199.60308074951172
13,201.8277645111084
14,199.79548454284668
15,212.09049224853516
16,230.32712936401367
17,204.56194877624512
18,215.38472175598145
19,206.8040370941162
20,192.95454025268555
21,199.0377902984619
22,203.6120891571045
23,217.90099143981934
24,215.61717987060547
25,225.98719596862793
26,223.724365234375
27,210.27469635009766
28,209.88154411315918
29,200.11329650878906
30,193.87221336364746
31,210.61158180236816
32,207.51619338989258
33,206.8197727203369
