frame,active_count
1,14
2,17
3,14
4,17
5,9
6,11
7,9
8,11
9,17
10,17
11,18
12,17
13,18
14,15
15,15
16,15
17,14
18,15
19,15
20,15
21,16
22,13
23,15
24,17
25,16
26,15
27,12
28,14
29,15
30,13
31,12
32,14
33,15
34,17
35,16
36,13
37,17
