frame,police_id,can_intercept,time_to_intercept,distance
18,18,1,-1,0.0
18,29,1,-1,0.0
19,18,0,-1,0.0
19,29,0,-1,0.0
21,18,0,-1,0.0
21,29,0,3.0,51.068914535440946
23,18,0,3.0,31.7004001617437
29,18,1,17.23136011250594,0.0
40,18,0,-1,0.0
46,18,0,3.0,34.32124260448523
57,18,0,3.0,83.40829388053766
58,18,0,3.0,208.57117167217348
60,18,0,3.0,100.5722591774936
65,38,0,3.0,132.48115323295463
74,38,1,6.773802115445957,0.0
77,18,0,3.0,21.281656397577116
79,18,0,3.0,73.86007077581691
81,18,0,3.0,63.83502276771825
82,66,0,-1,0.0
88,38,0,3.0,65.63521834324635
88,18,0,3.0,65.63521834324635
91,38,0,-1,0.0
91,18,0,3.0,59.53233047830541
93,38,0,-1,0.0
93,18,0,3.0,65.66749376988012
94,38,0,3.0,82.30742974714644
97,38,0,-1,0.0
99,38,0,-1,0.0
105,66,0,3.0,65.31460211282791
105,38,0,-1,0.0
106,66,0,3.0,79.3472849438443
106,38,0,3.0,79.3472849438443
117,38,0,3.0,85.5163883675862
126,54,1,16.70468371529103,0.0
128,54,0,3.0,41.553221831073685
130,18,0,3.0,78.6355964936579
131,74,0,3.0,33.92422334303672
132,1,0,-1,0.0
132,74,0,3.0,159.2859118999229
133,18,0,3.0,65.5858934214741
134,1,0,3.0,50.63475967759011
134,74,0,3.0,50.63475967759011
135,18,0,3.0,55.925309737059585
136,18,0,3.0,77.84686818644342
136,38,0,3.0,77.84686818644342
137,74,0,3.0,34.65773785757821
138,74,0,3.0,161.94859366979597
139,38,0,3.0,60.25999992403651
139,18,0,3.0,60.25999992403651
141,38,0,3.0,64.4425620265315
143,71,0,3.0,37.11388162328432
144,71,0,3.0,159.38922108680865
145,42,0,3.0,62.44336107123816
147,42,0,3.0,61.649105142545466
148,42,0,3.0,69.74880071851392
151,42,0,-1,0.0
153,42,0,3.0,33.17468875349197
154,42,0,3.0,28.382705422744003
157,42,0,-1,0.0
159,42,1,-1,0.0
160,42,1,305.3691502138397,0.0
163,42,1,-1,0.0
165,42,1,225.84481244330246,0.0
166,42,0,3.0,6.0449192577098945
180,54,0,3.0,15.306384604596438
181,54,0,3.0,133.9571843420635
183,54,0,3.0,44.36202680462842
