frame,processing_time_ms
1,3816.124200820923
2,190.68479537963867
3,190.2172565460205
4,201.64752006530762
5,192.1699047088623
6,188.3077621459961
7,189.90397453308105
8,193.76301765441895
9,185.7771873474121
10,194.1204071044922
11,190.51623344421387
12,196.29192352294922
13,191.04456901550293
14,195.00398635864258
15,191.6978359222412
16,199.0664005279541
17,195.46747207641602
18,188.5356903076172
19,197.951078414917
20,194.68092918395996
21,188.58075141906738
22,193.5861110687256
23,191.31231307983398
24,193.74966621398926
25,194.58961486816406
26,192.90971755981445
27,248.9469051361084
28,195.39499282836914
29,190.5069351196289
30,196.824312210083
31,190.26947021484375
32,196.04945182800293
33,190.6113624572754
34,195.20187377929688
35,198.38953018188477
36,193.28665733337402
37,360.22233963012695
38,271.0263729095459
39,209.0160846710205
40,208.80579948425293
41,198.36807250976562
42,188.31849098205566
43,200.38628578186035
44,195.69849967956543
45,195.9984302520752
46,184.65423583984375
47,192.34657287597656
48,193.48931312561035
49,192.82197952270508
50,192.3828125
51,188.51041793823242
52,186.29908561706543
53,195.83892822265625
54,195.1887607574463
55,188.58575820922852
56,193.8016414642334
57,188.65156173706055
58,258.2414150238037
59,226.86362266540527
60,206.10737800598145
61,232.5572967529297
62,193.54653358459473
63,196.5007781982422
64,200.75345039367676
65,187.3941421508789
66,191.35570526123047
67,180.00054359436035
68,189.18180465698242
69,185.6710910797119
70,186.7363452911377
71,187.3164176940918
72,185.04810333251953
73,185.54425239562988
74,188.8902187347412
75,182.50560760498047
76,180.0673007965088
77,186.73443794250488
78,195.30892372131348
79,190.7198429107666
80,182.64126777648926
81,185.3504180908203
82,187.20388412475586
83,180.99379539489746
84,187.04533576965332
85,188.59624862670898
86,184.21363830566406
87,183.8984489440918
88,184.31544303894043
89,183.6082935333252
90,186.27595901489258
91,184.96370315551758
92,185.35494804382324
93,184.71765518188477
94,184.9076747894287
95,184.3581199645996
96,185.16182899475098
97,187.8042221069336
98,182.67583847045898
99,184.4332218170166
100,222.9762077331543
101,197.16906547546387
102,237.24007606506348
103,190.77563285827637
104,198.54998588562012
105,197.93009757995605
106,184.27395820617676
107,185.63318252563477
108,186.80930137634277
109,185.33825874328613
110,183.19129943847656
111,179.21018600463867
112,186.92255020141602
113,181.07247352600098
114,176.99456214904785
115,181.23149871826172
116,179.73566055297852
117,181.9760799407959
118,182.54995346069336
119,185.38665771484375
120,180.83667755126953
121,178.66277694702148
122,176.38587951660156
123,185.58144569396973
124,182.07335472106934
125,180.04822731018066
126,177.6270866394043
127,181.31256103515625
128,175.61030387878418
129,180.31048774719238
130,181.53953552246094
131,181.44631385803223
132,180.816650390625
