frame,processing_time_ms
1,3946.2766647338867
2,195.8460807800293
3,200.06108283996582
4,190.8435821533203
5,197.12471961975098
6,190.31333923339844
7,194.34165954589844
8,207.34643936157227
9,200.59585571289062
10,205.0950527191162
11,212.95738220214844
12,206.6051959991455
13,199.782133102417
14,194.3352222442627
15,194.34118270874023
16,195.24908065795898
17,199.019193649292
18,198.65131378173828
19,200.88601112365723
20,199.94115829467773
21,261.8403434753418
22,214.3251895904541
23,194.5052146911621
24,205.74498176574707
25,187.55364418029785
26,193.57705116271973
27,191.38526916503906
28,235.18133163452148
29,192.9457187652588
30,204.29730415344238
31,201.51758193969727
32,190.8895969390869
33,194.72956657409668
34,190.94252586364746
35,192.79909133911133
36,186.2928867340088
37,183.09378623962402
38,189.85319137573242
39,197.68905639648438
40,191.98298454284668
41,194.16236877441406
42,187.92295455932617
43,184.7991943359375
44,191.69259071350098
45,192.04425811767578
46,193.88818740844727
47,189.66150283813477
48,182.82437324523926
49,190.86527824401855
50,193.43185424804688
51,187.03007698059082
52,192.3835277557373
53,196.15626335144043
54,188.5986328125
55,189.05329704284668
56,188.0488395690918
57,199.5255947113037
58,191.92934036254883
59,191.63274765014648
60,189.72182273864746
61,190.964937210083
62,187.75558471679688
63,188.95983695983887
64,194.98491287231445
65,186.8891716003418
66,188.54236602783203
67,194.00382041931152
68,189.2251968383789
69,194.54312324523926
