frame,cars,police,robber
1,12,2,0
2,15,2,0
3,12,1,0
4,15,2,0
5,17,2,0
6,13,2,1
7,13,2,1
8,17,2,0
9,14,2,1
10,16,2,0
11,14,2,1
12,17,2,0
13,14,2,1
14,13,2,1
15,16,1,0
16,14,2,1
17,16,1,0
18,14,2,1
19,12,0,1
20,12,1,1
21,12,0,1
22,12,0,1
23,12,2,1
24,10,2,1
25,10,2,1
26,12,1,1
27,12,1,1
28,11,2,1
29,11,2,1
30,11,2,1
31,11,0,1
32,11,0,1
33,10,2,1
34,9,2,1
35,10,0,1
36,9,0,1
37,9,0,1
