frame,processing_time_ms
1,3654.5121669769287
2,177.60539054870605
3,186.09380722045898
4,179.14152145385742
5,173.82240295410156
6,178.68423461914062
7,172.29866981506348
8,179.96883392333984
9,175.83370208740234
10,181.2572479248047
11,179.4569492340088
12,184.92817878723145
13,185.56690216064453
14,188.97390365600586
15,183.5949420928955
16,179.8543930053711
17,177.19483375549316
18,180.92584609985352
19,182.55901336669922
20,182.68918991088867
21,175.50134658813477
22,183.8068962097168
23,184.0963363647461
24,180.1466941833496
25,186.89489364624023
26,183.37154388427734
27,189.44478034973145
28,188.09127807617188
29,185.197114944458
30,185.9421730041504
31,187.07656860351562
32,188.36545944213867
33,187.2079372406006
34,188.6608600616455
35,188.88187408447266
36,178.879976272583
37,174.73816871643066
38,181.27179145812988
39,175.94099044799805
40,180.39178848266602
41,179.4135570526123
42,174.32117462158203
43,174.16977882385254
44,189.4700527191162
45,177.35862731933594
46,184.88574028015137
47,183.55321884155273
48,179.38494682312012
49,177.89530754089355
50,183.46381187438965
51,175.7831573486328
52,179.0323257446289
53,181.65993690490723
54,180.85289001464844
55,179.29625511169434
56,176.96094512939453
57,174.58105087280273
58,191.26510620117188
59,195.4202651977539
60,217.7870273590088
61,216.73321723937988
62,198.71926307678223
63,213.33885192871094
64,193.59540939331055
65,187.3605251312256
66,185.4398250579834
67,188.81750106811523
68,189.96644020080566
69,182.60526657104492
70,185.9595775604248
71,175.9662628173828
72,186.56253814697266
73,202.60262489318848
74,200.7293701171875
75,201.51424407958984
76,190.0777816772461
77,188.48657608032227
78,187.56103515625
79,185.99867820739746
80,181.8845272064209
81,182.8293800354004
82,182.0054054260254
83,177.83308029174805
84,182.4929714202881
85,179.18753623962402
86,181.96964263916016
87,177.9806613922119
88,186.0494613647461
89,180.22871017456055
90,179.5182228088379
91,188.89188766479492
92,189.70036506652832
93,181.01859092712402
94,181.96368217468262
95,178.24745178222656
96,177.91414260864258
97,177.12736129760742
98,186.0365867614746
99,180.44281005859375
100,180.76705932617188
101,178.7118911743164
102,183.53629112243652
103,180.3269386291504
104,191.96319580078125
105,188.60387802124023
106,190.6428337097168
107,193.85576248168945
108,179.20660972595215
109,182.13915824890137
110,183.6566925048828
111,183.6373805999756
112,179.79073524475098
113,175.8103370666504
114,177.25634574890137
115,178.41506004333496
116,180.8462142944336
117,180.1455020904541
118,177.72293090820312
119,177.36124992370605
120,179.1515350341797
121,177.08992958068848
122,173.83146286010742
123,176.59807205200195
124,180.12404441833496
125,177.00886726379395
126,177.12879180908203
127,172.54161834716797
128,178.96151542663574
129,180.4027557373047
130,180.83882331848145
131,175.81677436828613
132,175.9183406829834
133,180.2499294281006
134,176.1612892150879
135,176.1453151702881
136,183.04872512817383
137,174.58844184875488
138,179.9614429473877
139,176.588773727417
140,179.91995811462402
141,183.72488021850586
142,181.2126636505127
143,175.95362663269043
144,186.19275093078613
145,177.99735069274902
146,180.62663078308105
147,180.02843856811523
148,184.19575691223145
149,177.89721488952637
150,181.54382705688477
151,183.37273597717285
152,180.67336082458496
153,174.96943473815918
154,174.53908920288086
155,177.73842811584473
156,182.11793899536133
157,170.6838607788086
158,174.94726181030273
159,174.87645149230957
160,174.9560832977295
161,175.3542423248291
162,181.6246509552002
163,176.46408081054688
164,178.4203052520752
165,178.70426177978516
