frame,active_count
1,17
2,14
3,17
4,14
5,20
6,13
7,11
8,20
9,16
10,17
11,20
12,17
13,19
14,18
15,16
16,18
17,17
18,19
19,19
20,17
21,17
22,19
23,18
24,18
25,18
26,19
27,19
28,15
29,19
30,16
31,20
32,13
33,20
34,13
35,20
36,16
37,11
38,17
39,11
40,12
41,20
42,13
43,20
44,12
45,18
46,19
47,14
48,13
49,19
50,14
51,20
52,20
53,13
54,17
55,18
56,12
57,15
58,18
59,19
60,14
61,13
62,14
63,14
64,18
65,14
66,20
67,13
68,12
69,18
