frame,processing_time_ms
1,4142.111778259277
2,200.65689086914062
3,203.8705348968506
4,223.45733642578125
5,195.19543647766113
6,196.7315673828125
7,202.35157012939453
8,196.80070877075195
9,196.95448875427246
10,200.06704330444336
11,200.07085800170898
12,203.63330841064453
13,206.5565586090088
14,275.8753299713135
15,201.55668258666992
16,197.39770889282227
17,200.6227970123291
18,196.92254066467285
19,203.07040214538574
20,221.1477756500244
21,218.4908390045166
22,201.9639015197754
23,201.74384117126465
24,205.96003532409668
25,205.38926124572754
26,200.8371353149414
27,203.0620574951172
28,199.4032859802246
29,202.98218727111816
30,205.12938499450684
31,200.96325874328613
32,200.6535530090332
33,202.82292366027832
34,239.6101951599121
35,194.87690925598145
36,207.30948448181152
37,204.2999267578125
38,199.44310188293457
39,203.55558395385742
