frame,cars,police,robber
1,15,2,0
2,12,2,0
3,15,2,0
4,17,2,0
5,17,2,0
6,15,2,0
7,18,2,0
8,15,2,0
9,17,2,0
10,16,2,0
11,16,2,0
12,16,2,0
13,16,2,0
14,16,2,0
15,15,2,0
16,15,2,0
17,15,2,0
18,15,2,0
19,14,2,0
20,16,2,0
21,16,2,0
22,16,2,0
23,15,2,1
24,17,2,1
25,16,2,0
26,17,2,0
27,13,2,0
28,17,2,0
29,15,2,0
30,16,2,0
31,14,2,0
32,16,2,1
33,16,2,1
34,15,2,0
35,11,2,1
36,17,2,1
37,11,2,1
38,16,2,1
39,18,2,1
40,11,2,1
