frame,processing_time_ms
1,3948.2810497283936
2,201.44963264465332
3,190.16432762145996
4,191.96414947509766
5,203.4764289855957
6,196.07877731323242
7,242.69676208496094
8,199.29003715515137
9,200.08420944213867
10,196.40016555786133
11,202.11100578308105
12,207.0162296295166
13,196.78616523742676
14,196.3200569152832
15,213.43684196472168
16,201.80177688598633
17,203.2778263092041
18,202.6040554046631
19,192.72184371948242
20,195.17278671264648
21,194.39125061035156
22,197.8130340576172
23,192.1401023864746
24,200.11639595031738
25,208.0848217010498
26,211.6870880126953
27,193.5434341430664
28,193.70412826538086
29,192.01254844665527
30,199.65672492980957
31,195.59788703918457
32,192.44146347045898
33,191.26152992248535
