frame,active_count
1,14
2,17
3,14
4,17
5,23
6,17
7,23
8,17
9,23
10,17
11,23
12,23
13,17
14,17
15,23
16,23
17,17
18,17
19,23
20,17
21,23
22,17
23,17
24,17
25,17
26,17
27,23
28,17
29,23
30,23
31,17
32,17
33,23
34,17
35,23
36,23
37,17
38,23
39,17
40,17
41,23
