frame,cars,police,robber
1,15,2,0
2,12,2,0
3,15,2,0
4,12,2,0
5,16,2,1
6,17,2,0
7,16,2,1
8,18,2,0
9,17,2,0
10,16,2,1
11,17,2,0
12,17,2,0
13,15,2,1
14,15,1,1
15,17,2,0
16,14,2,1
17,14,3,1
18,14,1,1
19,17,2,0
20,14,3,1
21,20,0,0
22,14,1,1
23,19,0,0
24,15,0,1
25,19,1,0
26,20,0,0
27,16,2,1
28,15,3,1
29,19,1,0
30,13,2,1
31,19,0,0
32,17,1,0
33,13,3,1
34,11,3,1
35,16,2,0
36,15,0,1
37,17,2,0
38,18,2,0
39,14,2,1
