frame,active_count
1,14
2,17
3,14
4,17
5,14
6,11
7,11
8,14
9,19
10,17
11,19
12,18
13,17
14,17
15,17
16,14
17,20
18,13
19,15
20,16
21,18
22,16
23,17
24,12
25,14
26,15
27,17
28,15
29,18
30,16
31,16
32,16
33,18
34,15
35,18
36,12
37,16
