frame,cars,police,robber
1,15,2,0
2,12,2,0
3,15,2,0
4,16,2,0
5,18,2,0
6,15,2,0
7,18,2,0
8,15,2,0
9,18,2,0
10,15,2,0
11,18,2,0
12,18,2,0
13,14,2,0
14,14,2,0
15,18,2,0
16,14,2,0
17,18,2,0
18,14,2,0
19,13,2,0
20,19,2,1
21,14,2,1
22,16,2,1
23,16,2,1
24,13,2,1
25,15,2,0
26,15,2,0
27,12,3,0
28,17,2,0
29,14,2,0
30,17,2,1
31,14,2,1
32,17,2,1
33,15,2,1
34,13,2,1
35,16,2,1
36,13,2,1
37,13,2,2
38,16,2,1
39,14,2,1
40,15,2,1
41,14,2,1
42,15,2,1
43,14,1,1
44,14,2,1
45,15,1,1
46,14,2,1
47,14,2,1
