track_id,length_frames
1,12
2,9
3,4
4,10
5,2
6,2
7,8
8,12
9,11
10,4
11,9
12,10
13,12
14,2
15,21
16,21
17,19
18,19
19,2
20,16
21,21
22,21
23,19
24,21
25,2
26,13
27,21
28,2
29,19
30,2
31,5
32,17
33,17
34,15
35,16
36,10
37,8
38,8
39,8
40,8
41,8
42,8
43,8
44,3
45,5
46,9
49,6
47,3
48,2
