frame,active_count
1,14
2,17
3,12
4,17
5,12
6,9
7,12
8,11
9,15
10,16
11,20
12,16
13,19
14,15
15,15
16,19
17,15
18,20
19,21
20,14
21,14
22,19
23,18
24,15
25,18
26,13
27,11
28,16
29,11
30,16
31,13
32,18
33,12
34,15
35,11
36,16
37,12
38,16
39,11
40,17
41,13
42,18
43,19
44,13
45,14
46,19
47,13
48,20
49,13
50,12
51,13
52,13
53,11
54,17
55,12
56,20
57,20
58,11
59,10
60,9
61,19
62,19
63,10
