track_id,length_frames
1,14
2,36
3,24
4,2
5,17
6,15
7,2
8,27
9,33
10,33
11,19
12,14
13,36
14,15
15,27
16,2
17,27
18,9
19,28
20,27
21,16
22,23
23,7
24,2
25,29
26,16
27,2
28,16
29,16
30,23
31,3
32,22
33,32
34,13
35,23
36,19
37,19
38,19
39,23
40,25
41,23
42,5
43,8
44,22
45,6
46,18
47,1
48,11
49,12
50,16
51,7
52,6
53,5
56,6
57,6
55,2
54,5
58,4
59,4
