frame,cars,police,robber
1,12,2,0
2,15,2,0
3,12,2,0
4,15,2,0
5,15,2,1
6,17,2,0
7,14,2,1
8,18,2,0
9,14,2,1
10,15,2,1
11,18,2,0
12,15,1,1
13,17,1,0
14,13,2,1
15,14,2,1
16,15,1,0
17,13,1,1
18,16,1,0
19,16,0,0
20,15,3,1
21,15,1,1
22,13,1,1
23,15,2,1
24,14,2,1
25,14,2,1
26,14,1,1
27,14,2,0
28,15,0,0
29,14,2,1
30,16,0,0
31,14,1,1
32,17,1,0
33,13,2,1
34,16,2,0
35,14,2,1
36,11,1,1
37,16,2,0
