frame,timestamp,x,y,vx,vy
34,16.65441608428955,642.0,18.0,0.0,0.0
36,17.153108596801758,642.0,18.0,0.0,0.0
38,17.756964921951294,642.0,18.0,0.0,0.0
40,18.241415977478027,642.0,18.0,0.0,0.0
43,19.255711317062378,642.0,18.0,0.0,0.0
45,19.73284149169922,538.0,40.0,-217.96158806378838,46.107259013493696
46,20.025330066680908,527.0,19.0,-20.541869677470963,0.0
49,20.823636293411255,512.0,20.0,-18.78455341475802,1.2523035609838677
51,21.317258834838867,506.0,20.0,-12.136138273662525,0.0
52,21.608644723892212,500.0,20.0,-20.6261522687205,0.0
55,22.389163494110107,500.0,20.0,0.0,0.0
56,22.687408208847046,461.0,20.0,-40.29187880650925,0.0
58,23.159590005874634,451.0,20.0,-21.220832955983372,0.0
61,24.24516248703003,462.0,61.0,10.147448673695656,37.82230869286563
63,24.742947816848755,464.0,55.0,4.010496910831238,-12.031490732493713
64,25.041760683059692,500.0,20.0,0.0,0.0
67,25.842973709106445,500.0,20.0,0.0,0.0
69,26.33039426803589,343.0,19.0,-20.54226875215497,2.054226875215497
71,27.075541019439697,310.0,17.0,-44.34514956216175,-2.6875848219491973
73,27.575800895690918,298.0,18.0,-23.93962446508606,1.9949687054238383
75,28.229397535324097,269.0,18.0,-44.338916274832805,0.0
77,28.707057237625122,262.0,17.0,-14.74634883802693,-2.106621262575276
78,29.00349450111389,256.0,17.0,-20.13725049311243,0.0
80,29.490354537963867,237.0,17.0,-38.994539711743364,0.0
82,30.10918688774109,229.0,17.0,-12.894079997294714,0.0
84,30.614572286605835,223.0,17.0,-11.909518074284755,0.0
87,31.639745950698853,195.0,17.0,-27.318004705729102,0.0
89,32.1190025806427,188.0,17.0,-14.581934869297065,0.0
90,32.41740131378174,182.0,17.0,-20.112643097589277,0.0
93,33.21061587333679,162.0,18.0,-25.18036818066115,1.2590184090330574
95,33.69269132614136,154.0,18.0,-16.62821884503903,0.0
96,33.98685383796692,147.0,18.0,-23.84118075044174,0.0
113,38.611478328704834,51.0,31.0,-8.402480495297736,8.402480495297736
114,38.89998459815979,47.0,36.0,-13.795861377101485,17.244826721376853
118,39.99243903160095,47.0,36.0,0.0,0.0
120,40.45985674858093,47.0,36.0,0.0,0.0
132,43.573543548583984,37.0,184.0,0.0,22.950225884211584
133,43.864330530166626,37.0,196.0,0.0,41.2036743992999
136,44.65414905548096,37.0,227.0,0.0,39.23877927817274
138,45.112666845321655,38.0,238.0,2.1839179689472914,24.023097658420205
139,45.40310740470886,38.0,250.0,0.0,41.5303665906443
142,46.20348310470581,38.0,281.0,0.0,38.662421306411694
144,46.67668533325195,37.0,291.0,-2.1147008449619165,21.147008449619165
145,46.96415638923645,37.0,291.0,0.0,0.0
148,47.76788592338562,55.0,280.0,22.44482980154836,-13.716284878723997
149,48.06130647659302,54.0,274.0,-3.3875025238860577,-20.325015143316346
150,48.244210720062256,36.0,65.0,0.0,0.0
152,48.72179675102234,36.0,65.0,0.0,0.0
153,49.03274607658386,36.0,65.0,0.0,0.0
155,49.6056010723114,38.0,385.0,0.0,27.270315123557626
156,49.787436962127686,36.0,65.0,0.0,0.0
157,50.07292890548706,36.0,65.0,0.0,0.0
158,50.25498938560486,37.0,392.0,-1.5395918798838306,10.777143159186814
159,50.5964937210083,36.0,65.0,0.0,0.0
160,50.88105368614197,37.0,392.0,0.0,0.0
161,51.17680621147156,36.0,263.0,0.0,0.0
162,51.35809516906738,37.0,392.0,0.0,0.0
164,51.824294567108154,36.0,263.0,0.0,0.0
165,52.134286880493164,36.0,263.0,0.0,0.0
167,52.70545792579651,36.0,263.0,0.0,0.0
168,52.88539099693298,37.0,392.0,0.0,0.0
169,53.1686372756958,37.0,392.0,0.0,0.0
170,53.3473961353302,36.0,263.0,0.0,0.0
171,53.66516184806824,35.0,351.0,-3.1520833881313197,277.38333815555615
172,53.970426082611084,37.0,392.0,0.0,0.0
173,54.26813197135925,36.0,357.0,1.6573907195217703,9.944344317130621
174,54.45087194442749,37.0,392.0,0.0,0.0
175,54.7475152015686,37.0,392.0,0.0,0.0
176,54.927725076675415,35.0,364.0,-1.5133691093743065,10.593583765620146
177,55.21997094154358,37.0,392.0,0.0,0.0
178,55.514277935028076,34.0,391.0,-1.707020906845089,46.08956448481741
179,55.79611039161682,37.0,392.0,0.0,0.0
180,56.085363149642944,34.0,397.0,0.0,10.483619594332824
181,56.26590967178345,37.0,392.0,0.0,0.0
182,56.552663803100586,58.0,393.0,73.43220181428771,3.496771514966081
183,56.725624799728394,35.0,404.0,1.5655347533602997,10.958743273522098
184,57.04706525802612,26.0,419.0,18.67628267685857,-34.23985157424071
185,57.32668685913086,71.0,385.0,16.777628987790468,-10.324694761717211
186,57.605417013168335,22.0,423.0,-7.161786765314808,7.161786765314808
189,58.255972385406494,22.0,423.0,0.0,0.0
190,58.61112928390503,7.0,429.0,-42.09784781904657,16.83913912761863
192,59.201024770736694,7.0,429.0,0.0,0.0
195,59.86074662208557,7.0,429.0,0.0,0.0
