frame,cars,police,robber
1,11,3,0
2,15,2,0
3,11,2,0
4,15,2,0
5,16,2,1
6,17,2,0
7,15,2,1
8,16,2,1
9,16,2,1
10,17,2,0
11,15,2,1
12,16,2,1
13,16,2,1
14,19,3,0
15,15,2,1
16,18,2,0
17,14,1,1
18,19,1,0
19,13,1,1
20,19,0,0
21,14,0,1
22,12,2,1
23,19,1,0
24,13,2,1
25,18,1,0
26,20,1,0
27,14,2,1
28,15,2,1
29,20,0,0
30,13,2,1
31,20,1,0
32,14,0,1
33,14,2,1
34,19,2,0
35,16,1,1
