frame,processing_time_ms
1,3658.6132049560547
2,178.63225936889648
3,176.15699768066406
4,179.0459156036377
5,182.87992477416992
6,175.9490966796875
7,173.72870445251465
8,177.44016647338867
9,181.94079399108887
10,179.34536933898926
11,178.6327362060547
12,178.01833152770996
13,181.20765686035156
14,179.11672592163086
15,180.1588535308838
16,180.1314353942871
17,182.0235252380371
18,194.38886642456055
19,186.81645393371582
20,179.9921989440918
21,177.565336227417
22,176.15675926208496
23,178.79891395568848
24,174.37338829040527
25,177.11424827575684
26,178.9567470550537
27,182.68966674804688
28,186.62714958190918
29,182.40118026733398
30,179.02135848999023
31,184.86809730529785
32,178.2841682434082
33,180.03201484680176
34,180.96017837524414
35,180.70244789123535
36,191.73026084899902
37,192.5501823425293
38,178.1010627746582
39,179.1210174560547
40,180.10425567626953
41,182.9538345336914
42,178.64704132080078
43,181.3068389892578
44,176.74946784973145
45,180.51767349243164
46,182.92951583862305
47,181.9005012512207
48,175.2758026123047
49,186.97643280029297
50,187.59655952453613
51,189.97740745544434
52,177.53171920776367
53,177.7040958404541
54,181.27202987670898
55,178.39550971984863
56,179.7029972076416
57,175.3702163696289
58,182.40928649902344
59,192.87395477294922
60,185.5912208557129
61,196.12741470336914
62,187.57057189941406
63,190.27209281921387
64,185.26339530944824
65,191.95175170898438
66,189.03565406799316
67,184.60893630981445
68,181.55765533447266
69,182.95049667358398
70,211.61890029907227
71,213.04774284362793
72,190.18816947937012
73,182.4352741241455
74,177.1247386932373
75,184.04102325439453
76,174.73673820495605
77,183.05063247680664
78,182.4171543121338
79,178.178071975708
80,183.9466094970703
81,199.22184944152832
82,184.61084365844727
83,179.89420890808105
84,192.86632537841797
85,183.63595008850098
86,177.64830589294434
87,183.29596519470215
88,181.44917488098145
89,182.0046901702881
90,183.0744743347168
91,178.95150184631348
92,175.75502395629883
93,195.34921646118164
94,179.52895164489746
95,177.6132583618164
96,179.09479141235352
97,175.19187927246094
98,175.9026050567627
99,183.8090419769287
100,182.7716827392578
101,191.5276050567627
102,181.0626983642578
103,177.08849906921387
104,174.53837394714355
105,177.96874046325684
106,175.4150390625
107,175.6739616394043
108,178.54905128479004
109,176.87559127807617
110,177.56319046020508
111,175.4746437072754
112,174.87597465515137
113,177.7207851409912
114,176.34224891662598
115,172.3024845123291
116,175.55713653564453
117,177.7820587158203
118,177.4594783782959
119,170.4418659210205
120,176.29718780517578
121,177.43539810180664
122,170.60565948486328
123,175.34327507019043
124,177.58655548095703
125,169.45838928222656
126,173.27451705932617
127,174.69024658203125
128,168.99919509887695
129,172.84750938415527
130,170.39918899536133
131,185.211181640625
132,178.88545989990234
133,175.83465576171875
134,170.9423065185547
135,170.99905014038086
136,174.2691993713379
137,169.7521209716797
138,175.1258373260498
139,180.31620979309082
140,174.46660995483398
141,172.7771759033203
142,174.22866821289062
143,169.10290718078613
144,178.62415313720703
145,175.48537254333496
146,171.89669609069824
147,172.55878448486328
148,176.1789321899414
149,173.44045639038086
150,176.4698028564453
151,176.8803596496582
152,176.07712745666504
153,173.2943058013916
154,172.11198806762695
155,175.66728591918945
156,176.222562789917
157,174.35932159423828
158,177.42657661437988
159,174.56865310668945
160,173.15149307250977
161,173.30074310302734
162,177.25324630737305
163,179.9478530883789
164,174.6211051940918
165,173.25973510742188
166,172.87635803222656
167,171.23961448669434
168,172.99938201904297
169,175.5502223968506
170,172.2579002380371
171,175.1997470855713
172,191.92242622375488
173,180.65357208251953
174,180.5715560913086
175,184.5533847808838
176,176.1474609375
177,172.24836349487305
178,173.844575881958
179,174.68810081481934
180,172.52683639526367
181,175.0197410583496
182,174.9582290649414
183,167.92774200439453
184,171.2055206298828
185,174.18956756591797
186,172.05548286437988
187,174.3783950805664
188,173.00105094909668
189,176.61452293395996
190,172.96195030212402
191,177.97183990478516
192,181.04124069213867
193,184.94892120361328
194,182.01088905334473
195,173.50482940673828
