frame,timestamp,x,y,vx,vy
5,9.42790675163269,423.15553283691406,17.566643238067627,0.0,0.0
10,10.960819959640503,389.87871816858467,19.52213042608622,-21.723459756397034,1.276562905929258
12,11.460705518722534,375.5426173591626,19.555478905661055,-28.633316652077266,0.06660650536887702
38,19.117243766784668,170.07879956928238,18.108170933302063,0.0,0.0
42,20.49684429168701,137.96715304726823,18.459872272867745,0.0,0.0
44,20.99324631690979,124.8321529984848,18.495879245769704,-26.540613741034054,0.07275577892847243
45,21.296587228775024,116.55275032652011,18.619173289883626,-27.340145402766257,0.407140131592346
56,24.76450777053833,52.3847398101618,26.04177164325243,0.0,0.0
58,25.49360227584839,40.76234841125921,41.94707692145225,-15.962467298900918,21.844722541892153
60,26.00703716278076,35.460387273548534,51.558434256562904,-10.316498022687371,18.70167403486948
62,26.726232767105103,32.712965136378955,75.02057489617575,-3.8171987279957635,32.59770393269564
68,28.59652805328369,31.84090312983788,137.8066252940692,-0.1501338615317122,31.41130582149766
70,29.107654333114624,32.1536860797555,156.8391692452232,0.614381567417144,37.38453195011214
73,30.14144015312195,32.58643194174858,192.49827270081244,0.41839873824430057,34.47687246280408
75,30.650551080703735,33.270625073616486,212.80261959073536,1.3424325289159742,39.83848196343602
77,31.157909631729126,37.3023011491212,101.27593934750638,0.4199908240427451,17.06061527532158
78,31.703396558761597,37.62503258570657,133.27487832173875,0.5905708034222978,58.55530932659712
79,32.05124068260193,34.5349074945649,260.8809481348884,0.6047218427872595,30.96949350284195
81,32.55488967895508,35.092150711977325,279.8476841375458,1.1045838238211405,37.596419524861815
90,35.36805963516235,38.025516416567285,253.5598048908302,0.0,0.0
91,35.57698917388916,36.77739553566841,380.6076249167421,0.0,0.0
92,35.889848709106445,36.85167685518231,390.08083054026656,0.23666884089906035,30.182724394097907
93,36.09861397743225,37.80965583633208,262.45562126093836,-0.2950723320987462,12.160206738024291
95,36.996185541152954,36.44783206772156,410.00365290727535,-0.36503491901288776,18.00822017532182
