track_id,length_frames
0,33
1,33
2,33
3,33
4,33
5,33
6,33
7,33
8,33
9,33
10,33
11,33
12,33
13,33
14,31
15,31
16,31
17,29
18,29
19,29
20,29
21,29
22,29
