frame,cars,police,robber
1,11,2,0
2,15,2,0
3,11,2,0
4,15,2,0
5,13,2,0
6,17,2,0
7,14,2,0
8,14,2,0
9,17,2,0
10,18,2,0
11,13,2,0
12,14,2,0
13,18,2,0
14,19,2,0
15,13,2,0
16,13,2,0
17,18,2,0
18,14,2,0
19,18,2,0
20,17,2,1
21,13,2,1
22,17,2,0
23,13,2,1
24,13,2,0
25,18,2,0
26,13,2,0
27,17,2,0
28,12,2,0
29,17,2,1
30,12,2,0
31,9,2,1
32,17,2,1
33,9,2,1
34,17,2,1
