frame,timestamp,x,y,vx,vy
29,16.436880111694336,600.0,18.0,-20.273454285320696,0.0
33,17.40088701248169,579.0,18.0,-29.065764470326766,0.0
34,17.701309204101562,573.0,19.0,-19.974001709620147,3.329000284936691
35,18.01038360595703,566.0,19.0,-22.576186993989193,0.0
37,18.51864004135132,559.0,19.0,-13.77521813403848,0.0
38,19.050410747528076,542.0,18.0,-31.937335729348256,-1.878666807608721
40,19.60368824005127,539.0,18.0,-5.445573314729766,0.0
43,20.301077127456665,537.0,19.0,-2.8632084246224903,1.4316042123112451
45,21.027567625045776,528.0,19.0,-12.395085143131087,0.0
47,21.514338493347168,528.0,19.0,0.0,0.0
48,21.806976795196533,528.0,19.0,0.0,0.0
51,22.625757694244385,528.0,19.0,0.0,0.0
53,23.10909605026245,526.0,19.0,-4.136272102403282,0.0
54,23.42374610900879,525.0,19.0,-3.1839456961776444,0.0
57,24.483344554901123,513.0,20.0,-11.3277670873085,0.9439805906090417
58,24.79738473892212,505.0,20.0,-25.313095590143455,0.0
60,25.313388347625732,497.0,20.0,11.653784867015057,1.9422974778358428
64,26.6511492729187,497.0,20.0,0.0,0.0
66,27.1461820602417,497.0,20.0,0.0,0.0
67,27.446008443832397,422.0,18.0,-37.00030394283629,-3.363663994803299
70,28.50123929977417,445.0,11.0,21.75271680674808,-6.620392071618981
72,28.97250270843506,447.0,15.0,4.239979175669904,8.479958351339809
92,35.07985162734985,197.0,17.0,-30.034647219653316,0.0
94,35.59440326690674,190.0,17.0,-13.622368797116673,0.0
97,36.631630659103394,163.0,18.0,-25.99472054223245,0.9627674274900907
99,37.14220213890076,155.0,18.0,-15.636764237129217,0.0
102,38.037479639053345,128.0,18.0,-30.209131012251845,0.0
104,38.54873037338257,122.0,18.0,-11.740381156850368,0.0
136,48.14031147956848,37.0,107.0,1.221452083030589,52.522439570315335
138,48.637880086898804,37.0,118.0,0.0,22.14936270109121
141,49.32322907447815,37.0,129.0,0.0,16.038516904506235
142,49.86560273170471,37.0,129.0,0.0,0.0
144,50.46025609970093,37.0,129.0,0.0,0.0
147,51.147791147232056,37.0,129.0,0.0,0.0
148,51.70133376121521,37.0,129.0,0.0,0.0
150,52.302963733673096,37.0,129.0,0.0,0.0
151,52.61152148246765,37.0,290.0,0.0,0.0
152,52.914987325668335,37.0,129.0,0.0,0.0
153,53.33326029777527,227.0,23.0,454.19729015145083,-253.394277663441
