frame,cars,police,robber
1,11,2,0
2,15,2,0
3,12,2,0
4,15,2,0
5,13,2,1
6,17,2,0
7,14,2,1
8,17,2,0
9,14,2,1
10,17,2,0
11,16,2,0
12,16,2,0
13,14,2,1
14,16,2,0
15,13,2,1
16,15,1,0
17,15,1,0
18,14,0,1
19,14,3,1
20,16,0,0
21,16,1,0
22,14,0,1
23,16,1,1
24,13,2,1
25,13,2,1
26,14,1,1
27,18,1,0
28,12,1,1
29,16,1,0
30,18,1,0
31,13,2,1
32,20,1,0
33,13,1,1
34,10,1,1
35,9,1,1
36,11,1,1
37,17,2,0
38,18,2,0
39,12,1,1
