frame,cars,police,robber
1,11,3,0
2,15,2,0
3,11,1,0
4,15,2,0
5,15,2,0
6,17,2,0
7,15,2,0
8,17,2,0
9,15,2,0
10,15,2,0
11,16,2,0
12,15,2,0
13,16,2,0
14,15,2,0
15,16,2,0
16,16,2,0
17,16,2,0
18,15,2,0
19,16,2,0
20,16,2,0
21,16,2,0
22,15,2,1
23,16,2,0
24,15,2,0
25,15,2,0
26,14,2,0
27,15,2,0
28,13,3,0
29,14,2,1
30,14,2,0
31,11,2,2
32,12,2,1
33,11,2,1
