frame,cars,police,robber
1,12,2,0
2,15,2,0
3,12,2,0
4,15,2,0
5,14,2,1
6,17,2,0
7,18,2,0
8,14,2,1
9,17,2,0
10,13,2,1
11,14,2,1
12,17,2,0
13,13,2,1
14,17,1,0
15,18,1,0
16,14,1,1
17,14,2,1
18,16,0,0
19,14,1,1
20,18,1,0
21,16,0,0
22,14,1,1
23,15,1,1
24,16,2,1
25,15,3,1
26,15,3,1
27,14,3,1
28,13,2,1
29,17,1,0
30,15,1,1
31,18,0,0
32,18,1,0
33,12,3,1
