track_id,length_frames
1,61
2,72
3,70
4,24
5,2
6,6
7,70
8,60
9,20
10,60
11,3
12,83
13,66
14,14
15,83
16,66
17,2
18,55
19,14
20,7
21,64
22,33
23,28
24,59
25,52
26,78
27,66
28,39
29,67
30,39
31,42
33,7
34,2
35,31
36,30
37,63
38,9
39,60
40,76
41,55
42,8
43,37
32,22
45,22
46,26
47,49
48,53
49,38
44,21
50,50
52,37
51,47
55,3
58,49
59,40
61,39
54,42
62,16
63,39
64,15
53,4
65,20
66,25
67,30
69,29
70,6
71,11
73,22
74,6
72,11
75,10
76,12
77,11
78,4
79,8
80,6
81,6
