frame,active_count
1,14
2,17
3,14
4,17
5,23
6,17
7,23
8,17
9,17
10,23
11,23
12,17
13,23
14,23
15,17
16,17
17,23
18,17
19,17
20,23
21,23
22,17
23,24
24,23
25,24
26,23
27,23
28,24
29,23
