frame,cars,police,robber
1,15,2,0
2,12,2,0
3,15,2,0
4,16,2,1
5,16,3,0
6,14,2,1
7,17,2,0
8,14,2,1
9,14,2,1
10,14,1,1
11,16,1,0
12,14,2,1
13,16,1,0
14,13,1,1
15,14,1,1
16,15,2,0
17,14,3,1
18,15,0,0
19,15,1,0
20,13,1,1
21,15,0,0
22,13,0,1
23,15,1,0
24,15,1,0
25,13,3,1
26,16,0,0
27,12,2,1
28,13,2,1
29,14,1,0
30,14,1,1
31,15,0,0
32,11,3,1
33,12,1,1
34,14,2,0
35,12,2,1
36,13,1,0
37,13,2,1
