frame,timestamp,x,y,vx,vy
5,9.68950605392456,423.0,17.0,0.0,0.0
7,10.223039865493774,419.0,18.0,-7.504334718451292,1.876083679612823
9,10.724033832550049,412.0,19.0,-13.957889762626582,1.9939842518037973
11,11.57039213180542,376.0,20.0,-42.50961044971888,1.1808225124921912
13,12.067701578140259,365.0,19.0,-22.07565389851026,-2.0068776271372966
22,14.938589572906494,263.0,17.0,-35.00222229890766,-0.9460060080785855
23,15.232317447662354,256.0,17.0,-23.88262424645199,0.0
25,15.727486610412598,250.0,17.0,-12.13175040024065,0.0
28,16.775625228881836,223.0,17.0,-25.72433358115839,0.0
30,17.264546871185303,217.0,17.0,-12.245952374464242,0.0
31,17.564421892166138,174.0,40.0,0.0,0.0
34,18.636488437652588,183.0,17.0,8.393220540977296,-21.449341382497536
36,19.126786708831787,176.0,18.0,-14.290198796435643,2.0414569709193775
39,20.18260908126831,148.0,18.0,-26.539598947369612,0.0
41,20.68641471862793,142.0,18.0,-11.905162976888702,0.0
42,20.999309539794922,136.0,18.0,-19.086635242187175,0.0
45,22.044922590255737,108.0,18.0,-26.833658546839427,0.0
47,22.553503036499023,100.0,18.0,-15.72034506167605,0.0
48,22.85601043701172,95.0,18.0,-16.489986813684517,0.0
53,24.24192452430725,72.0,18.0,-16.581402611903293,0.0
54,24.55098795890808,72.0,18.0,0.0,0.0
57,25.500414848327637,62.0,24.0,-10.543634007064778,6.326180404238867
58,25.811370372772217,45.0,20.0,0.0,0.0
61,26.674172163009644,45.0,20.0,0.0,0.0
63,27.171884059906006,45.0,20.0,0.0,0.0
65,27.70013737678528,45.0,20.0,0.0,0.0
67,28.5256028175354,45.0,20.0,0.0,0.0
69,29.0242657661438,45.0,20.0,0.0,0.0
75,30.856813192367554,37.0,171.0,0.0,20.52743963466351
76,31.158711671829224,37.0,182.0,0.0,36.476130240089056
85,34.1001193523407,37.0,182.0,0.0,0.0
87,34.60432529449463,37.0,182.0,0.0,0.0
89,35.19957375526428,54.0,106.0,-3.7898716380203017,-40.42529747221655
98,37.59658622741699,36.0,261.0,-3.3148246644911907,23.203772651438335
100,38.15488147735596,36.0,261.0,0.0,0.0
102,38.76649522781372,153.0,228.0,191.57635749520995,-54.0343572422387
105,39.46116638183594,153.0,228.0,0.0,0.0
