frame,timestamp,x,y,vx,vy
5,8.938897848129272,37.721930503845215,120.38184356689453,0.0,0.0
8,9.75514531135559,37.41550051095338,143.16619451278493,-0.3756445074241824,27.930739439953594
11,10.85963487625122,37.68778467781664,181.59377321600823,0.24658338638591576,34.800416771977666
12,11.05509901046753,36.272777855887384,69.92913654880422,0.0,0.0
13,11.37357473373413,36.53319118311836,80.90758118141268,0.8126118087576614,34.25790010484745
14,11.698655366897583,37.122659282672075,91.43600643259346,1.8283852876498898,32.65658963725898
21,13.811933755874634,38.82282279734631,283.5993761385078,0.6516764170570661,27.691640942095944
24,14.78363847732544,38.596049372862204,295.17814579721806,-0.23335661969980515,11.914899437560171
27,15.643361568450928,38.23049289337125,300.20529113117044,0.15882512280420868,1.0770239092599199
30,16.69494390487671,38.41056539614952,299.452311774777,0.1713509468563315,-0.7165098706944518
32,17.19562315940857,38.45840683245747,298.5353380403959,0.09544157811403797,-1.829322592555906
33,17.52328872680664,38.45314006293949,297.6349971311092,-0.016118520581061193,-2.755420267920475
35,18.087982177734375,38.43936083066883,296.8616487236138,-0.02433885434777732,-1.365998763965742
37,18.808669328689575,38.55370924888557,296.1553299610943,0.1587674538589941,-0.9806907107845465
39,19.325100660324097,38.598501692288785,295.49005891598006,0.08681736472570681,-1.2894380073266454
40,19.629690408706665,38.59162711468114,294.8594836467304,-0.022438125547110846,-2.0581522045207574
43,20.727436304092407,38.44036250763411,294.44888496408396,-0.1378307921641967,-0.37413339971285114
45,21.232587099075317,38.39691018289919,294.0421418113501,-0.08578074545955168,-0.8029658036693229
54,24.05120348930359,38.33087662454553,342.21616862837493,-0.023439919066741394,17.100324711601967
56,24.554895162582397,38.73270447415498,364.5328777444015,0.7973843098268588,44.28511790157231
63,26.511143684387207,38.29788847235219,241.65989231220453,0.0,0.0
65,27.02671456336975,37.57408446707162,248.1541712709099,-1.4043320056751045,12.600267101253573
66,27.542861700057983,36.646349701952595,264.80279629720707,-1.7988963255495203,32.28201799833957
86,33.71456480026245,34.868766244916124,390.82623747724875,0.16153454191119276,10.91281491807375
