frame,active_count
1,14
2,17
3,14
4,17
5,11
6,11
7,11
8,11
9,20
10,20
11,19
12,18
13,20
14,17
15,19
16,17
17,17
18,17
19,19
20,17
21,18
22,16
23,15
24,16
25,16
26,17
27,17
28,16
29,17
30,17
31,12
32,13
33,13
34,13
35,16
36,16
37,14
