track_id,length_frames
0,155
1,154
2,75
3,161
4,162
5,162
6,110
7,162
8,162
9,162
10,162
11,162
12,150
13,137
14,120
15,160
16,160
17,126
18,120
19,149
20,149
21,135
22,73
23,73
24,22
25,39
26,39
27,39
28,39
29,39
30,39
31,39
32,39
33,39
34,39
