frame,processing_time_ms
1,3910.599946975708
2,207.17716217041016
3,198.7173557281494
4,196.25377655029297
5,206.26568794250488
6,203.83644104003906
7,196.97856903076172
8,199.18441772460938
9,249.17006492614746
10,193.1169033050537
11,195.40810585021973
12,192.69466400146484
13,192.31724739074707
14,199.69820976257324
15,195.57905197143555
16,196.08449935913086
17,200.68693161010742
18,199.8133659362793
19,203.26972007751465
20,196.98214530944824
21,199.52750205993652
22,200.83284378051758
23,195.50466537475586
24,194.32711601257324
25,203.96161079406738
26,200.75082778930664
27,199.89013671875
28,197.89767265319824
29,195.42646408081055
30,193.39489936828613
31,195.65224647521973
32,198.54283332824707
33,249.72248077392578
34,196.57182693481445
35,201.19333267211914
