frame,timestamp,x,y,vx,vy
18,15.227745294570923,653.7653020405246,18.475845834098255,0.0,0.0
19,15.528388500213623,638.978727797176,18.722785274503863,-49.186446783556825,0.8214258045426172
21,16.06066584587097,629.9281776620146,18.619046641106692,-17.021853378276255,-0.1951067925129951
23,16.707422256469727,623.1002127590302,19.03204676223754,-10.547522958569422,0.6379833993604164
29,18.48563051223755,584.7252066890967,19.137410133676173,0.0,0.0
40,21.945279121398926,527.9456276119405,19.898700947195895,-9.116014502112971,0.3815175795243879
46,23.759966373443604,512.712107323184,20.55983095474358,-11.357989996867397,1.3708173958737522
57,27.292813062667847,420.7758069945323,19.49700773575793,-27.800504800083598,-0.3544767359386147
58,27.598527908325195,399.55898267932554,19.67880945758568,-69.52117169286942,0.5957097315542869
60,28.072032690048218,383.7012057625274,19.578615458366297,-33.5234172590058,-0.2118105999537565
65,29.358247756958008,342.8780120342047,24.267919669347872,-40.851178048102554,-16.772620648192696
74,32.2079017162323,249.50024802523313,17.107045895608096,0.0,0.0
77,32.897335052490234,244.60492604506567,17.026232778557205,-7.092919044289427,-0.11709156196076094
79,33.52294158935547,229.16600264298242,17.162165376817857,-24.61906937651651,0.2167595485743246
81,33.99917697906494,219.054692711071,17.293381693347584,-21.276549435177273,0.27610966968142825
82,34.29736542701721,210.9008432177719,17.516898476623783,-27.344946936895358,0.749591292213101
88,36.12356376647949,172.35847758252106,15.266646392731765,-20.974483161021045,-6.223801911640189
91,36.89965319633484,156.92999476072256,15.006436054958705,-19.84128845419065,-0.33463487175959566
93,37.37167429924011,146.58532336662554,15.001254341053954,-21.88916184388392,-0.0109644250618261
94,37.66478133201599,138.57821797140286,15.277416472544472,-27.419506533644725,0.9456887345665954
97,38.43925857543945,121.67262772406069,15.565490987174059,-21.829483994910543,0.3719786126625685
99,38.916059494018555,110.4334321662935,15.893584691913041,-23.58284751724175,0.6884286131029378
105,40.49642062187195,72.73490099671471,19.78029279329609,-21.762825069889942,0.6157429075112646
106,40.79222226142883,65.16004444411182,21.938852230146786,-25.436475075724804,7.248473015116867
117,43.59809994697571,36.372394072858874,76.66795496865561,-2.9592354948842554,28.35144324566248
126,45.906084060668945,37.37872326195057,32.76486746451881,0.0,0.0
128,46.49311089515686,37.12431454261068,40.87801797171625,-0.4341226960455258,13.844269098741915
130,46.962032318115234,35.66308871036465,175.84065708858435,0.1804965673808558,26.21124403511647
131,47.140769243240356,36.92250187108135,48.19329328518873,-0.31184674071959684,11.303773676279581
132,47.445653438568115,36.638790607721596,64.5114621442042,-0.9229871118065903,53.08728094469935
133,47.73850727081299,35.94627294689183,192.83818901179484,0.36417667720669095,21.85893103522109
134,48.030611515045166,36.93072521999566,74.3434112910835,0.5009358365207713,16.870817859370558
135,48.210808992385864,36.219855190035055,201.63817958832047,0.5792727063544517,18.632767604325164
136,48.50852704048157,36.52981539894542,209.32237401770513,1.0458621754363784,25.92787096977438
137,48.69153070449829,37.371362968647915,81.95864644122257,0.667346712650828,11.533288192063093
138,48.99102973937988,37.40833143265169,98.06646898144271,0.1238937369918628,53.98272238483355
139,49.288644790649414,36.7475318964859,224.99962497588965,0.27892498964534596,20.084729961109588
141,49.7670521736145,37.03120238921649,235.28342084719716,0.5923073158956008,21.47268639441276
143,50.22467350959778,37.50631255778487,115.54787929304908,0.08553496843985525,12.37099817705251
144,50.52124094963074,37.764856257059975,131.2474657030571,0.8748317934472049,53.12253740452678
145,50.80926012992859,37.41297953706655,259.6854024462331,0.22142502694250832,20.813275892751218
147,51.27121591567993,37.91590721116396,269.1546593137566,1.0898920432857888,20.520779124483308
148,51.593876361846924,38.18415412115337,276.64091634697525,0.83254336024559,23.234689213546314
151,52.64547157287598,38.343054099210924,286.23563563126675,0.1510201698438858,9.118919672809966
153,53.11991548538208,38.180414475581834,291.47816253787295,-0.3428959891314337,11.052912009243965
154,53.407212018966675,37.93911766082802,294.1760104920437,-0.8428231857353123,9.42328563136462
157,54.19705128669739,37.64045004533353,295.3943259089526,-0.37717583163638924,1.5385636296967002
159,54.66875410079956,37.53629805243786,295.6728390267448,-0.22126638643682597,0.5916890252004495
160,54.95894479751587,37.50819938929917,295.5311657669054,-0.0968554849312381,-0.48834466664142706
163,55.75108194351196,37.49073651899534,295.2176142148363,-0.02204331063737986,-0.3957948574797307
165,56.21982192993164,37.36694079518965,295.6023384175101,-0.2638354639079273,0.8199304900738488
166,56.51445460319519,37.534049117494575,296.16921802984626,0.5697468175337548,1.9327454826812613
180,60.07966661453247,38.54830473454978,238.27216664204775,-4.993246814519149,-1.0484266470116224
181,60.397083044052124,37.85697730671583,252.41036719399096,-2.180799939135788,44.599108413463405
183,61.00554633140564,37.30945651076645,261.3814566507116,-0.9008204048054,14.759878521026538
