frame,timestamp,x,y,vx,vy
10,13.283740520477295,163.8092464254511,450.60848043439364,31.22778979455788,0.6831300231214132
13,14.029019117355347,180.83651736414157,450.7306002598562,22.856432106750166,0.16392665093681155
14,14.661436796188354,216.3919079717912,451.0257636087225,56.17469818214076,0.46633468944165185
16,15.179759979248047,235.73666920474926,451.153061380456,37.29032103836675,0.24538812954293387
17,15.493427515029907,246.58667909860708,451.390962635363,34.695017323666804,0.7607355422775288
18,15.800368070602417,255.2155548336321,451.37353858440815,28.157564176191396,-0.05685779330194822
20,16.339364051818848,262.63417301703015,451.13226948566927,13.773319617722443,-0.4479373824962579
22,17.096787691116333,282.2632424037893,450.922262810789,25.851972064128727,-0.2765840084068204
28,18.913723468780518,323.28676317628447,451.56797612164877,38.077834435911676,-0.014449219922439527
30,19.538657903671265,335.06412825708816,451.1424943044328,18.804216541074627,-0.6793414460981911
33,20.27109980583191,343.62868292101183,451.0379982719032,11.698605340205832,-0.14273454863104476
34,20.84515404701233,364.9400468100363,450.84652118658477,37.1072121479479,-0.3333986911105313
36,21.375919580459595,376.53999272549413,451.11757397663973,21.865406323178277,0.5109230191914261
39,22.1084086894989,385.02900607265343,451.3345326877222,11.589235081586882,0.2961929028623676
