frame,police_id,can_intercept,time_to_intercept,distance
32,1,0,-1,0.0
32,13,0,-1,0.0
33,14,0,-1,0.0
33,17,0,-1,0.0
34,1,0,-1,0.0
34,13,0,-1,0.0
