frame,processing_time_ms
1,3961.08078956604
2,206.5272331237793
3,210.7088565826416
4,200.85644721984863
5,200.96945762634277
6,233.17623138427734
7,203.13382148742676
8,194.59009170532227
9,195.2652931213379
10,190.8092498779297
11,189.6204948425293
12,187.6811981201172
13,186.13672256469727
14,192.8083896636963
15,189.0883445739746
16,189.08429145812988
17,192.13056564331055
18,190.20557403564453
19,191.6353702545166
20,187.02316284179688
21,192.7804946899414
22,192.85345077514648
23,193.94326210021973
24,184.27157402038574
25,191.97940826416016
26,188.51661682128906
27,188.16471099853516
28,188.5530948638916
29,189.73636627197266
30,188.8449192047119
31,190.29664993286133
32,195.2686309814453
33,192.7812099456787
34,188.94577026367188
35,188.57049942016602
36,190.38128852844238
37,184.87262725830078
38,188.93885612487793
39,188.03787231445312
40,194.9450969696045
41,187.00742721557617
42,188.45224380493164
43,196.86245918273926
44,220.51191329956055
45,190.90914726257324
46,192.61813163757324
47,185.46462059020996
48,190.70863723754883
49,191.6518211364746
50,191.76936149597168
51,186.10405921936035
52,190.5062198638916
53,188.79365921020508
54,192.36278533935547
55,184.8914623260498
56,191.63942337036133
57,192.95930862426758
58,188.91596794128418
59,190.63258171081543
60,185.9283447265625
61,189.55731391906738
62,194.72289085388184
63,191.0543441772461
