frame,active_count
1,14
2,17
3,14
4,17
5,12
6,11
7,11
8,11
9,19
10,16
11,15
12,19
13,15
14,18
15,17
16,15
17,16
18,15
19,15
20,15
21,15
22,15
23,14
24,14
25,17
26,17
27,16
28,15
29,15
30,15
31,16
32,17
33,15
