frame,police_id,can_intercept,time_to_intercept,distance
9,0,0,-1,0.0
9,4,0,-1,0.0
12,0,0,3.0,193.4931992493564
12,4,0,-1,0.0
15,0,0,3.0,30.51703624200377
15,4,0,3.0,30.51703624200377
16,0,1,20.659702270614794,0.0
16,4,1,-1,0.0
18,0,1,-1,0.0
18,4,1,-1,0.0
19,0,0,-1,0.0
22,0,0,-1,0.0
25,3,0,3.0,59.617699996978374
28,3,0,3.0,130.16503567001894
28,12,1,2.6999999999999997,117.14853210301703
