frame,processing_time_ms
1,3874.804973602295
2,196.57325744628906
3,195.94335556030273
4,205.2896022796631
5,202.97551155090332
6,203.2778263092041
7,204.82659339904785
8,199.1569995880127
9,200.68049430847168
10,203.25279235839844
11,198.8658905029297
12,199.00918006896973
13,203.47142219543457
14,199.68080520629883
15,197.53241539001465
16,201.61175727844238
17,201.35021209716797
18,199.13148880004883
19,204.5419216156006
20,205.08670806884766
21,204.85496520996094
22,207.92460441589355
23,207.1061134338379
24,196.03943824768066
25,246.94418907165527
26,230.07583618164062
27,197.93367385864258
28,214.83206748962402
29,220.90959548950195
30,198.90093803405762
31,198.42076301574707
32,203.58037948608398
33,197.8890895843506
34,196.55704498291016
35,195.33157348632812
36,205.31487464904785
37,197.66545295715332
