frame,timestamp,x,y,vx,vy
8,10.66988492012024,135.34522473912764,450.1449002244215,33.38038072453497,-0.17239436436169142
9,11.297206163406372,164.21223312559198,450.43897698356227,45.9506101256959,0.4681124668478299
11,11.808931827545166,181.0927849176425,450.72573801478666,33.00211006780823,0.5606285405955816
12,12.124787330627441,194.62096740927691,450.56497582899254,42.83019205009691,-0.5089726795312713
13,12.433193683624268,206.6396109018148,450.83392232573436,38.97021562039104,0.8720537367536404
15,12.948634386062622,217.90736825865656,450.8726131763644,21.89795147593579,0.075192457809218
17,13.733943223953247,250.80982403722726,451.1205707339792,41.81925126383368,0.31515578880937056
24,15.81957459449768,328.54296737969304,451.27755971611185,36.40265392650397,-0.33932924617296684
27,16.558895111083984,340.94668888441487,451.0062622049756,16.776633734298255,-0.3669430159026862
28,17.14939022064209,362.9506641736043,450.79236086500356,37.26209842448871,-0.36222603772346684
30,17.654818773269653,372.9154895255805,450.8826701010853,19.677187325349756,0.17833044662816475
35,19.2773494720459,383.6783938479273,451.2268629557106,2.5507682086435324,-0.016418590151856226
