frame,active_count
1,17
2,14
3,17
4,24
5,23
6,24
7,23
8,24
9,24
10,24
11,24
12,23
13,24
14,23
15,23
16,24
17,24
18,23
19,24
20,23
21,23
22,24
23,24
24,24
25,24
26,24
27,24
28,23
29,24
30,23
31,24
32,23
33,24
34,24
35,23
36,23
37,24
