frame,processing_time_ms
1,4001.5153884887695
2,212.19539642333984
3,198.9452838897705
4,241.00637435913086
5,191.1489963531494
6,197.27587699890137
7,202.17323303222656
8,209.06424522399902
9,199.46527481079102
10,197.7705955505371
11,201.80344581604004
12,195.56570053100586
13,198.28414916992188
14,193.45712661743164
15,192.18850135803223
16,193.40157508850098
17,190.42181968688965
18,197.16143608093262
19,197.07465171813965
20,199.2020606994629
21,193.42327117919922
22,257.5726509094238
23,190.66381454467773
24,199.94592666625977
25,198.21572303771973
26,189.13745880126953
27,200.43349266052246
28,197.5104808807373
29,201.03168487548828
30,199.54442977905273
31,205.49988746643066
32,208.24909210205078
33,208.93335342407227
34,198.4720230102539
35,194.07272338867188
36,197.51358032226562
37,216.1407470703125
38,254.72044944763184
39,198.0113983154297
40,199.42593574523926
41,197.10040092468262
42,194.02551651000977
43,195.6489086151123
44,195.96624374389648
45,190.23585319519043
46,195.39165496826172
47,200.9429931640625
48,190.9956932067871
49,315.97185134887695
50,206.57730102539062
51,197.20745086669922
52,210.55269241333008
53,195.7259178161621
54,194.11897659301758
55,190.10400772094727
56,197.0815658569336
57,208.21809768676758
58,206.4347267150879
59,196.07973098754883
60,197.00932502746582
61,190.82880020141602
62,203.02391052246094
63,219.72250938415527
64,212.5682830810547
65,202.53634452819824
66,193.25685501098633
67,198.00090789794922
68,190.9794807434082
69,208.88853073120117
70,197.432279586792
71,197.15213775634766
72,217.41199493408203
73,198.624849319458
74,242.89631843566895
75,201.59173011779785
76,210.96420288085938
77,254.42814826965332
78,205.46293258666992
79,195.48845291137695
80,195.44458389282227
81,197.63565063476562
82,200.70791244506836
83,188.32993507385254
84,192.22712516784668
85,189.4524097442627
86,186.32817268371582
87,187.0582103729248
88,190.43469429016113
89,186.50221824645996
90,192.93642044067383
91,190.32526016235352
92,185.41526794433594
93,184.30042266845703
94,192.54064559936523
95,189.98003005981445
96,194.8103904724121
97,189.67223167419434
98,226.00698471069336
99,216.81547164916992
100,184.77368354797363
101,183.04443359375
102,189.09263610839844
103,190.36197662353516
104,185.6555938720703
105,190.17362594604492
106,188.97175788879395
107,187.0434284210205
108,188.87829780578613
109,189.31937217712402
110,187.0732307434082
111,187.0889663696289
112,186.30170822143555
113,181.54001235961914
114,183.81690979003906
115,187.04771995544434
116,185.11486053466797
117,186.36727333068848
118,185.5330467224121
119,185.21952629089355
120,181.23149871826172
121,182.40976333618164
122,188.71188163757324
123,202.19850540161133
124,189.64028358459473
125,180.1002025604248
126,184.14711952209473
127,184.19194221496582
128,181.4107894897461
129,184.29064750671387
130,193.68720054626465
131,185.0137710571289
132,185.01996994018555
133,187.00337409973145
134,183.38799476623535
135,182.61313438415527
136,184.28587913513184
137,178.06482315063477
138,183.64238739013672
139,183.37249755859375
140,185.15968322753906
141,180.71413040161133
142,180.65690994262695
143,182.9822063446045
144,178.85446548461914
145,184.34929847717285
146,183.00795555114746
147,181.32925033569336
148,210.3574275970459
149,188.72785568237305
150,190.52696228027344
151,182.97481536865234
152,181.046724319458
153,187.33644485473633
154,187.43157386779785
155,181.5807819366455
156,186.42067909240723
157,184.2973232269287
158,178.94506454467773
159,184.50069427490234
160,183.52031707763672
161,181.26201629638672
162,206.34984970092773
