frame,processing_time_ms
1,3985.5117797851562
2,200.40202140808105
3,209.98549461364746
4,195.43743133544922
5,191.3459300994873
6,191.94984436035156
7,204.5290470123291
8,218.28198432922363
9,196.12598419189453
10,192.92736053466797
11,196.51031494140625
12,200.439453125
13,196.66361808776855
14,198.55141639709473
15,194.95034217834473
16,194.08726692199707
17,202.9271125793457
18,194.16570663452148
19,198.47917556762695
20,195.27459144592285
21,192.45338439941406
22,201.8575668334961
23,198.56691360473633
24,193.0992603302002
25,188.42530250549316
26,194.57268714904785
27,195.95932960510254
28,195.37997245788574
29,195.4042911529541
30,191.5123462677002
31,198.5783576965332
32,200.17361640930176
33,195.59097290039062
34,202.7275562286377
35,203.78994941711426
36,193.3751106262207
37,202.92329788208008
38,197.0500946044922
39,193.2508945465088
40,196.65861129760742
41,198.3318328857422
42,194.17881965637207
43,202.17108726501465
44,191.66135787963867
45,195.57499885559082
46,187.92104721069336
47,191.4823055267334
48,198.2400417327881
49,197.35026359558105
50,196.99501991271973
51,193.97878646850586
52,194.5486068725586
53,197.16286659240723
54,190.11640548706055
55,195.82557678222656
56,196.089506149292
57,196.4874267578125
58,194.43058967590332
59,196.98715209960938
60,195.77407836914062
61,192.73900985717773
62,209.5654010772705
63,204.19859886169434
64,194.4422721862793
65,200.00815391540527
66,200.00863075256348
67,188.4469985961914
68,196.14720344543457
69,198.134183883667
70,221.40741348266602
71,192.12055206298828
72,198.55570793151855
73,194.61441040039062
74,195.90258598327637
75,194.93675231933594
76,194.0610408782959
77,193.19701194763184
78,197.5688934326172
79,191.4043426513672
80,192.152738571167
81,190.1876926422119
82,192.18993186950684
83,189.00036811828613
84,196.685791015625
85,192.5945281982422
86,198.46677780151367
87,188.02189826965332
88,200.9892463684082
89,194.7021484375
90,194.78178024291992
91,195.9242820739746
92,237.11490631103516
93,200.45733451843262
94,197.04198837280273
95,200.03104209899902
96,193.11785697937012
97,198.2746124267578
98,195.87993621826172
99,197.81231880187988
100,193.26305389404297
101,197.21555709838867
102,190.5229091644287
103,192.26884841918945
104,192.11649894714355
105,196.1221694946289
106,187.91508674621582
107,196.43211364746094
108,191.56599044799805
109,197.76487350463867
110,188.00592422485352
111,190.8242702484131
112,192.66772270202637
113,194.46063041687012
114,188.40551376342773
115,192.30341911315918
116,187.49737739562988
117,188.42506408691406
118,180.6011199951172
119,187.3757839202881
120,192.62099266052246
121,228.30629348754883
122,184.53741073608398
123,186.64836883544922
124,187.0584487915039
125,191.7135715484619
126,189.58687782287598
127,189.99075889587402
128,187.29257583618164
129,188.80057334899902
130,202.775239944458
131,196.49600982666016
132,185.76669692993164
133,186.31768226623535
134,179.35752868652344
135,188.71212005615234
136,189.1937255859375
137,189.3904209136963
138,185.8534812927246
139,184.40604209899902
140,180.88388442993164
141,186.0346794128418
142,180.14883995056152
143,185.81557273864746
144,183.44569206237793
145,192.854642868042
