frame,timestamp,x,y,vx,vy
5,9.491841554641724,423.0,17.0,0.0,0.0
7,9.987875699996948,419.0,18.0,-8.061109311982102,2.0152773279955256
10,10.684822082519531,413.0,19.0,-8.611593737713097,1.4352656229521827
12,11.305925369262695,387.0,20.0,-41.809603043823984,1.6080616555316916
14,11.821219444274902,375.0,20.0,-23.320237114519788,0.0
17,12.861481428146362,357.0,38.0,-17.29376143888913,17.29376143888913
19,13.365111112594604,364.0,38.0,13.920756345153597,0.0
24,14.926326990127563,269.0,18.0,-17.798762107689182,0.0
25,15.233025074005127,262.0,17.0,-22.886284658617008,-3.269469236945287
27,15.907204389572144,242.0,17.0,-29.627852683814115,0.0
30,16.613170623779297,235.0,17.0,-9.917122803912383,0.0
34,17.996702194213867,202.0,16.0,-13.829983329667021,-1.975711904238146
35,18.31791615486145,196.0,17.0,-18.784769346409963,3.130794891068327
38,19.63891100883484,169.0,18.0,-20.432167533145876,0.7567469456720695
41,20.48812699317932,163.0,41.0,-7.063906542229214,27.078308411878652
43,20.998815298080444,174.0,41.0,21.518109319594032,0.0
45,21.515317916870117,127.0,18.0,-11.616393233770586,0.0
47,22.178099632263184,107.0,18.0,-30.22317338334135,0.0
49,22.675861120224,107.0,18.0,0.0,0.0
50,22.97677779197693,107.0,18.0,0.0,0.0
54,24.347286701202393,93.0,18.0,0.0,0.0
56,24.85410714149475,93.0,18.0,0.0,0.0
59,25.992480993270874,43.0,50.0,-9.663531807396023,20.2055665063735
62,26.75872826576233,40.0,66.0,-3.9179964428590646,20.895981028581676
63,27.06546449661255,39.0,77.0,-3.2596385125499423,35.856023638049365
66,27.893007278442383,38.0,99.0,-1.2069168530816161,26.552170767795555
68,28.380393266677856,38.0,104.0,0.0,10.277244976668376
70,28.985496997833252,38.0,119.0,0.0,24.81215159121877
72,29.487782955169678,38.0,127.0,0.0,15.922111064239486
74,30.302361488342285,37.0,153.0,-1.2243887330538519,31.83410705940015
77,30.983930587768555,37.0,161.0,0.0,11.752787634688245
78,31.291152000427246,37.0,167.0,0.0,19.53014637235432
82,32.40550780296326,37.0,195.0,0.0,25.160560051400676
90,34.746386766433716,38.0,242.0,3.3387042722605944,20.032225633563566
91,34.93636703491211,37.0,113.0,0.0,8.829463092193206
92,35.2474639415741,37.0,264.0,-1.997838451649288,43.952445936284334
93,35.542558670043945,55.0,128.0,29.700554101075745,24.750461750896456
94,35.83502221107483,38.0,270.0,1.6991196330102782,10.194717798061669
95,36.13401222229004,55.0,117.0,0.0,-18.64601449817146
96,36.32344102859497,38.0,275.0,0.0,10.278554617466494
97,36.62017059326172,38.0,278.0,0.0,10.02831826245798
125,44.51606631278992,36.0,268.0,0.0,0.0
126,44.81371307373047,36.0,268.0,0.0,0.0
128,45.402353286743164,36.0,268.0,0.0,0.0
131,46.07209229469299,36.0,268.0,0.0,0.0
