frame,processing_time_ms
1,3880.5723190307617
2,195.57523727416992
3,190.1235580444336
4,235.1968288421631
5,195.4021453857422
6,194.31471824645996
7,202.0566463470459
8,196.20370864868164
9,198.43411445617676
10,197.69597053527832
11,200.8051872253418
12,198.0910301208496
13,200.67811012268066
14,198.8081932067871
15,197.53050804138184
16,190.37699699401855
17,199.2955207824707
18,198.86207580566406
19,191.74623489379883
20,195.3423023223877
21,237.36333847045898
22,191.9705867767334
23,196.40469551086426
24,199.54156875610352
25,194.33069229125977
26,203.04536819458008
27,194.33021545410156
28,196.46239280700684
29,203.0472755432129
30,194.4739818572998
31,196.48385047912598
32,194.23651695251465
33,198.1678009033203
34,193.83931159973145
35,196.98619842529297
36,200.09684562683105
37,203.75657081604004
38,200.30474662780762
39,202.95047760009766
40,195.359468460083
41,190.704345703125
42,198.8511085510254
43,201.39241218566895
44,201.63893699645996
45,198.1496810913086
46,205.3382396697998
47,195.7838535308838
